mapbox_feature_id_v8,pc4,Plaatsnaam,Gemeente,Provincie,buurt_count,wijk_preview,linked_water_count,midwest_focus_v8,midwest_subregion_v8,map_lat_v8,map_lon_v8,map_point_method_v8,map_title_v8,map_subtitle_v8,layer_type_v8,search_text_v8
place::3286::klaaswaal,3286,Klaaswaal,Hoeksche Waard,Zuid-Holland,2,,,False,,52.1326,5.2913,nl_fallback_jitter,Klaaswaal (3286),Hoeksche Waard · Zuid-Holland,place_point,Klaaswaal | Hoeksche Waard | 3286
place::3299::maasdam,3299,Maasdam,Hoeksche Waard,Zuid-Holland,4,,,False,,52.1326,5.2913,nl_fallback_jitter,Maasdam (3299),Hoeksche Waard · Zuid-Holland,place_point,Maasdam | Hoeksche Waard | 3299
place::3271::mijnsheerenland,3271,Mijnsheerenland,Hoeksche Waard,Zuid-Holland,2,,,False,,52.1326,5.2913,nl_fallback_jitter,Mijnsheerenland (3271),Hoeksche Waard · Zuid-Holland,place_point,Mijnsheerenland | Hoeksche Waard | 3271
place::3293::mookhoek,3293,Mookhoek,Hoeksche Waard,Zuid-Holland,1,,,False,,52.1326,5.2913,nl_fallback_jitter,Mookhoek (3293),Hoeksche Waard · Zuid-Holland,place_point,Mookhoek | Hoeksche Waard | 3293
place::3264::nieuw-beijerland,3264,Nieuw-Beijerland,Hoeksche Waard,Zuid-Holland,1,,,False,,52.1326,5.2913,nl_fallback_jitter,Nieuw-Beijerland (3264),Hoeksche Waard · Zuid-Holland,place_point,Nieuw-Beijerland | Hoeksche Waard | 3264
place::3281::numansdorp,3281,Numansdorp,Hoeksche Waard,Zuid-Holland,4,,,False,,52.1326,5.2913,nl_fallback_jitter,Numansdorp (3281),Hoeksche Waard · Zuid-Holland,place_point,Numansdorp | Hoeksche Waard | 3281
place::3261::oud-beijerland,3261,Oud-Beijerland,Hoeksche Waard,Zuid-Holland,1,"Oud-Beijerland-oost: Poortwijk, Croonenburghwijk, Oosterse Gorzenwijk, De Bosschen",,False,,52.1326,5.2913,nl_fallback_jitter,Oud-Beijerland (3261),Hoeksche Waard · Zuid-Holland,place_point,Oud-Beijerland | Hoeksche Waard | 3261
place::3262::oud-beijerland,3262,Oud-Beijerland,Hoeksche Waard,Zuid-Holland,3,"Oud-Beijerland-centrumwest: Zeeheldenwijk, Zuidwijk, Zoomwijck-oost",,False,,52.1326,5.2913,nl_fallback_jitter,Oud-Beijerland (3262),Hoeksche Waard · Zuid-Holland,place_point,Oud-Beijerland | Hoeksche Waard | 3262
place::3263::oud-beijerland,3263,Oud-Beijerland,Hoeksche Waard,Zuid-Holland,1,"Oud-Beijerland-west: Zoomwijck-west, Spuioeverwijk, omgeving Randweg",,False,,52.1326,5.2913,nl_fallback_jitter,Oud-Beijerland (3263),Hoeksche Waard · Zuid-Holland,place_point,Oud-Beijerland | Hoeksche Waard | 3263
place::3265::piershil,3265,Piershil,Hoeksche Waard,Zuid-Holland,2,,,False,,52.1326,5.2913,nl_fallback_jitter,Piershil (3265),Hoeksche Waard · Zuid-Holland,place_point,Piershil | Hoeksche Waard | 3265
place::3297::puttershoek,3297,Puttershoek,Hoeksche Waard,Zuid-Holland,1,,,False,,52.1326,5.2913,nl_fallback_jitter,Puttershoek (3297),Hoeksche Waard · Zuid-Holland,place_point,Puttershoek | Hoeksche Waard | 3297
place::3291::strijen,3291,Strijen,Hoeksche Waard,Zuid-Holland,5,,,False,,52.1326,5.2913,nl_fallback_jitter,Strijen (3291),Hoeksche Waard · Zuid-Holland,place_point,Strijen | Hoeksche Waard | 3291
place::3292::strijensas,3292,Strijensas,Hoeksche Waard,Zuid-Holland,1,,,False,,52.1326,5.2913,nl_fallback_jitter,Strijensas (3292),Hoeksche Waard · Zuid-Holland,place_point,Strijensas | Hoeksche Waard | 3292
place::3273::westmaas,3273,Westmaas,Hoeksche Waard,Zuid-Holland,2,,,False,,52.1326,5.2913,nl_fallback_jitter,Westmaas (3273),Hoeksche Waard · Zuid-Holland,place_point,Westmaas | Hoeksche Waard | 3273
place::3284::zuid-beijerland,3284,Zuid-Beijerland,Hoeksche Waard,Zuid-Holland,7,nagenoeg onbewoond oostelijk deel van eiland Tiengemeten,,False,,52.1326,5.2913,nl_fallback_jitter,Zuid-Beijerland (3284),Hoeksche Waard · Zuid-Holland,place_point,Zuid-Beijerland | Hoeksche Waard | 3284
place::3295::s-gravendeel,3295,s-Gravendeel,Hoeksche Waard,Zuid-Holland,3,,,False,,52.1326,5.2913,nl_fallback_jitter,s-Gravendeel (3295),Hoeksche Waard · Zuid-Holland,place_point,s-Gravendeel | Hoeksche Waard | 3295
place::2355::hoogmade,2355,Hoogmade,Kaag en Braassem,Zuid-Holland,1,,,True,midwest-west,52.19681714686199,4.616920487621769,township_centroid_jitter,Hoogmade (2355),Kaag en Braassem · Zuid-Holland,place_point,Hoogmade | Kaag en Braassem | 2355
place::2159::kaag,2159,Kaag,Kaag en Braassem,Zuid-Holland,1,,,True,midwest-west,52.1796522040386,4.6293067809621204,township_centroid_jitter,Kaag (2159),Kaag en Braassem · Zuid-Holland,place_point,Kaag | Kaag en Braassem | 2159
place::2451::leimuiden,2451,Leimuiden,Kaag en Braassem,Zuid-Holland,3,,,True,midwest-west,52.20734114169805,4.631122634178857,township_centroid_jitter,Leimuiden (2451),Kaag en Braassem · Zuid-Holland,place_point,Leimuiden | Kaag en Braassem | 2451
place::2376::nieuwe-wetering,2376,Nieuwe Wetering,Kaag en Braassem,Zuid-Holland,1,,,True,midwest-west,52.18360859119373,4.61175395243561,township_centroid_jitter,Nieuwe Wetering (2376),Kaag en Braassem · Zuid-Holland,place_point,Nieuwe Wetering | Kaag en Braassem | 2376
place::2374::oud-ade,2374,Oud Ade,Kaag en Braassem,Zuid-Holland,2,,,True,midwest-west,52.189552372533164,4.617275113956298,township_centroid_jitter,Oud Ade (2374),Kaag en Braassem · Zuid-Holland,place_point,Oud Ade | Kaag en Braassem | 2374
place::2377::oude-wetering,2377,Oude Wetering,Kaag en Braassem,Zuid-Holland,1,,1.0,True,midwest-west,52.1925522040386,4.6293067809621204,linked_water_average,Oude Wetering (2377),Kaag en Braassem · Zuid-Holland,place_point,Oude Wetering | Kaag en Braassem | 2377
place::2465::rijnsaterwoude,2465,Rijnsaterwoude,Kaag en Braassem,Zuid-Holland,1,,,True,midwest-west,52.17812707026994,4.619938989559862,township_centroid_jitter,Rijnsaterwoude (2465),Kaag en Braassem · Zuid-Holland,place_point,Rijnsaterwoude | Kaag en Braassem | 2465
place::2375::rijpwetering,2375,Rijpwetering,Kaag en Braassem,Zuid-Holland,1,,,True,midwest-west,52.174695807538946,4.628058140082101,township_centroid_jitter,Rijpwetering (2375),Kaag en Braassem · Zuid-Holland,place_point,Rijpwetering | Kaag en Braassem | 2375
place::2371::roelofarendsveen,2371,Roelofarendsveen,Kaag en Braassem,Zuid-Holland,1,,,True,midwest-west,52.17977326424138,4.623347863471577,township_centroid_jitter,Roelofarendsveen (2371),Kaag en Braassem · Zuid-Holland,place_point,Roelofarendsveen | Kaag en Braassem | 2371
place::2481::woubrugge,2481,Woubrugge,Kaag en Braassem,Zuid-Holland,2,,,True,midwest-west,52.18518662174992,4.621408160984633,township_centroid_jitter,Woubrugge (2481),Kaag en Braassem · Zuid-Holland,place_point,Woubrugge | Kaag en Braassem | 2481
place::2221::katwijk,2221,Katwijk,Katwijk,Zuid-Holland,1,"Hoornes, Rijnsoever (ten noorden van Uitwateringskanaal en ten westen van provinciale weg N206)",,True,midwest-west,52.1981022573536,4.425375609775554,township_centroid_jitter,Katwijk (2221),Katwijk · Zuid-Holland,place_point,Katwijk | Katwijk | 2221
place::2222::katwijk,2222,Katwijk,Katwijk,Zuid-Holland,1,"t Heen (bedrijventerrein, ten noorden van Uitwateringskanaal en ten oosten van provinciale weg N206)",,True,midwest-west,52.20522519022129,4.428027753253024,township_centroid_jitter,Katwijk (2222),Katwijk · Zuid-Holland,place_point,Katwijk | Katwijk | 2222
place::2223::katwijk,2223,Katwijk,Katwijk,Zuid-Holland,2,"Katwijk aan den Rijn ten oosten van provinciale weg N206: Blekerij, Kwakkelwei, 't Sandt, Molenwijk",,True,midwest-west,52.193695390645615,4.405821126113083,township_centroid_jitter,Katwijk (2223),Katwijk · Zuid-Holland,place_point,Katwijk | Katwijk | 2223
place::2224::katwijk,2224,Katwijk,Katwijk,Zuid-Holland,1,"Katwijk aan den Rijn ten westen van provinciale weg N206; Witte Hek, Cleijnduin, Overduin, Koestal, Zanderij Westerbaan",,True,midwest-west,52.18627124781298,4.40082053256189,township_centroid_jitter,Katwijk (2224),Katwijk · Zuid-Holland,place_point,Katwijk | Katwijk | 2224
place::2225::katwijk,2225,Katwijk,Katwijk,Zuid-Holland,1,,,True,midwest-west,52.200100263311505,4.410161352888487,township_centroid_jitter,Katwijk (2225),Katwijk · Zuid-Holland,place_point,Katwijk | Katwijk | 2225
place::2231::rijnsburg,2231,Rijnsburg,Katwijk,Zuid-Holland,1,Frederiksoord,,True,midwest-west,52.17758432645148,4.424767967641744,township_centroid_jitter,Rijnsburg (2231),Katwijk · Zuid-Holland,place_point,Rijnsburg | Katwijk | 2231
place::2232::rijnsburg,2232,Rijnsburg,Katwijk,Zuid-Holland,1,"van Beuningenstraat, Merovingenlaan. Karel de Grotelaan",,True,midwest-west,52.18825272211286,4.405417533240628,township_centroid_jitter,Rijnsburg (2232),Katwijk · Zuid-Holland,place_point,Rijnsburg | Katwijk | 2232
place::2235::valkenburg,2235,Valkenburg,Katwijk,Zuid-Holland,1,,,True,midwest-west,52.17829375017305,4.414112241684677,township_centroid_jitter,Valkenburg (2235),Katwijk · Zuid-Holland,place_point,Valkenburg | Katwijk | 2235
place::2921::krimpen-aan-den-ijssel,2921,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid-Holland,1,"Krimpen-zuidwest: bedrijventerrein Stormpolder, omgeving Industrieweg, Lekdijk",,False,,51.90232452285856,4.5950439083386305,township_centroid_jitter,Krimpen aan den IJssel (2921),Krimpen aan den IJssel · Zuid-Holland,place_point,Krimpen aan den IJssel | Krimpen aan den IJssel | 2921
place::2922::krimpen-aan-den-ijssel,2922,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid-Holland,1,Krimpen-centrum: Kortland-Noord (ten noordwesten van Nieuwe Tiendweg en ten zuidwesten van Groenendaal),,False,,51.90871817722349,4.591899347527914,township_centroid_jitter,Krimpen aan den IJssel (2922),Krimpen aan den IJssel · Zuid-Holland,place_point,Krimpen aan den IJssel | Krimpen aan den IJssel | 2922
place::2923::krimpen-aan-den-ijssel,2923,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid-Holland,1,Krimpen-centrum: Kortland-Zuid (ten zuidoosten van Nieuwe Tiendweg),,False,,51.906940549850916,4.611564814868195,township_centroid_jitter,Krimpen aan den IJssel (2923),Krimpen aan den IJssel · Zuid-Holland,place_point,Krimpen aan den IJssel | Krimpen aan den IJssel | 2923
place::2924::krimpen-aan-den-ijssel,2924,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid-Holland,1,Krimpen-noord: Boveneind (ten noordoosten van Groenendaal en ten noorden van Nieuwe Tiendweg),,False,,51.898054578397826,4.591089888149329,township_centroid_jitter,Krimpen aan den IJssel (2924),Krimpen aan den IJssel · Zuid-Holland,place_point,Krimpen aan den IJssel | Krimpen aan den IJssel | 2924
place::2925::krimpen-aan-den-ijssel,2925,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid-Holland,1,Krimpen-oost: Lange-Land,,False,,51.92594602566062,4.615761403060063,township_centroid_jitter,Krimpen aan den IJssel (2925),Krimpen aan den IJssel · Zuid-Holland,place_point,Krimpen aan den IJssel | Krimpen aan den IJssel | 2925
place::2926::krimpen-aan-den-ijssel,2926,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid-Holland,1,Krimpen-zuid: Lansingh-Zuid (omgeving Ouverturelaan),,False,,51.928690848473224,4.603148385344595,township_centroid_jitter,Krimpen aan den IJssel (2926),Krimpen aan den IJssel · Zuid-Holland,place_point,Krimpen aan den IJssel | Krimpen aan den IJssel | 2926
place::2865::ammerstol,2865,Ammerstol,Krimpenerwaard,Zuid-Holland,1,,,False,,51.94539141859759,4.7541011379805855,township_centroid_jitter,Ammerstol (2865),Krimpenerwaard · Zuid-Holland,place_point,Ammerstol | Krimpenerwaard | 2865
place::2861::bergambacht,2861,Bergambacht,Krimpenerwaard,Zuid-Holland,8,,,False,,51.967741798248944,4.737255899162406,township_centroid_jitter,Bergambacht (2861),Krimpenerwaard · Zuid-Holland,place_point,Bergambacht | Krimpenerwaard | 2861
place::2825::berkenwoude,2825,Berkenwoude,Krimpenerwaard,Zuid-Holland,2,,,False,,51.965539818285976,4.737029017878721,township_centroid_jitter,Berkenwoude (2825),Krimpenerwaard · Zuid-Holland,place_point,Berkenwoude | Krimpenerwaard | 2825
place::2831::gouderak,2831,Gouderak,Krimpenerwaard,Zuid-Holland,1,,,False,,51.964698640874666,4.725516172701649,township_centroid_jitter,Gouderak (2831),Krimpenerwaard · Zuid-Holland,place_point,Gouderak | Krimpenerwaard | 2831
place::2851::haastrecht,2851,Haastrecht,Krimpenerwaard,Zuid-Holland,5,,,False,,51.95784669042052,4.7284270759651745,township_centroid_jitter,Haastrecht (2851),Krimpenerwaard · Zuid-Holland,place_point,Haastrecht | Krimpenerwaard | 2851
place::2931::krimpen-aan-de-lek,2931,Krimpen aan de Lek,Krimpenerwaard,Zuid-Holland,1,,,False,,51.94389179824894,4.722273659676936,township_centroid_jitter,Krimpen aan de Lek (2931),Krimpenerwaard · Zuid-Holland,place_point,Krimpen aan de Lek | Krimpenerwaard | 2931
place::2941::lekkerkerk,2941,Lekkerkerk,Krimpenerwaard,Zuid-Holland,3,,,False,,51.960291798248946,4.723832505403747,township_centroid_jitter,Lekkerkerk (2941),Krimpenerwaard · Zuid-Holland,place_point,Lekkerkerk | Krimpenerwaard | 2941
place::2935::ouderkerk-aan-den-ijssel,2935,Ouderkerk aan den IJssel,Krimpenerwaard,Zuid-Holland,4,,,False,,51.95472487100253,4.726985349354701,township_centroid_jitter,Ouderkerk aan den IJssel (2935),Krimpenerwaard · Zuid-Holland,place_point,Ouderkerk aan den IJssel | Krimpenerwaard | 2935
place::2871::schoonhoven,2871,Schoonhoven,Krimpenerwaard,Zuid-Holland,3,ten westen van Vrouwenmantel,,False,,51.96295495752587,4.749665819140933,township_centroid_jitter,Schoonhoven (2871),Krimpenerwaard · Zuid-Holland,place_point,Schoonhoven | Krimpenerwaard | 2871
place::2872::schoonhoven,2872,Schoonhoven,Krimpenerwaard,Zuid-Holland,1,"oostelijke nieuwbouwwijk Thiendenland II (vogel-, edelstenen-, edelmetalenwijk)",,False,,51.95357805018256,4.717483034374266,township_centroid_jitter,Schoonhoven (2872),Krimpenerwaard · Zuid-Holland,place_point,Schoonhoven | Krimpenerwaard | 2872
place::2821::stolwijk,2821,Stolwijk,Krimpenerwaard,Zuid-Holland,8,,,False,,51.96269244546375,4.73252257463091,township_centroid_jitter,Stolwijk (2821),Krimpenerwaard · Zuid-Holland,place_point,Stolwijk | Krimpenerwaard | 2821
place::2855::vlist,2855,Vlist,Krimpenerwaard,Zuid-Holland,2,,,False,,51.95719742285768,4.723734983531336,township_centroid_jitter,Vlist (2855),Krimpenerwaard · Zuid-Holland,place_point,Vlist | Krimpenerwaard | 2855
place::2661::bergschenhoek,2661,Bergschenhoek,Lansingerland,Zuid-Holland,1,"centrum (dorp, De Driehoek); De Ackers; Oosteindsche Polder",,False,,52.007223922573985,4.4961611019893635,township_centroid_jitter,Bergschenhoek (2661),Lansingerland · Zuid-Holland,place_point,Bergschenhoek | Lansingerland | 2661
place::2662::bergschenhoek,2662,Bergschenhoek,Lansingerland,Zuid-Holland,1,"nieuwbouwwijk langs Randweg-west: Boterdorp (Beemdenbuurt, Eilandenbuurt, Boterdorpse Zoom); Wilderszijde",,False,,51.99391520055271,4.491635013779346,township_centroid_jitter,Bergschenhoek (2662),Lansingerland · Zuid-Holland,place_point,Bergschenhoek | Lansingerland | 2662
place::2651::berkel-en-rodenrijs,2651,Berkel en Rodenrijs,Lansingerland,Zuid-Holland,2,"Berkel en Rodenrijs-centrum: Berkel, Rodenrijs",,False,,52.00974063124505,4.524795662975708,township_centroid_jitter,Berkel en Rodenrijs (2651),Lansingerland · Zuid-Holland,place_point,Berkel en Rodenrijs | Lansingerland | 2651
place::2652::berkel-en-rodenrijs,2652,Berkel en Rodenrijs,Lansingerland,Zuid-Holland,1,Berkel en Rodenrijs-west: omgeving Oudelandselaan / Oostmeerlaan,,False,,51.991635777161726,4.493677721088068,township_centroid_jitter,Berkel en Rodenrijs (2652),Lansingerland · Zuid-Holland,place_point,Berkel en Rodenrijs | Lansingerland | 2652
place::2665::bleiswijk,2665,Bleiswijk,Lansingerland,Zuid-Holland,2,,,False,,52.006356662808095,4.52086741486776,township_centroid_jitter,Bleiswijk (2665),Lansingerland · Zuid-Holland,place_point,Bleiswijk | Lansingerland | 2665
place::2311::leiden,2311,Leiden,Leiden,Zuid-Holland,1,Leiden binnen de singels ten zuiden van de Nieuwe Rijn / Galgewater; en omgeving Rijn en Schiekade,,True,midwest-west,52.16880096058167,4.475223292966161,township_centroid_jitter,Leiden (2311),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2311
place::2312::leiden,2312,Leiden,Leiden,Zuid-Holland,1,Leiden binnen de singels ten noorden van de Nieuwe Rijn / Galgewater; en omgeving Morssingel/Stationsplein,,True,midwest-west,52.16568364601702,4.475958382568698,township_centroid_jitter,Leiden (2312),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2312
place::2313::leiden,2313,Leiden,Leiden,Zuid-Holland,1,"Leiden ten zuiden van de Zoeterwoudsesingel: Burgemeesterswijk, Professorenwijk, Tuinstadwijk, omgeving Burggravenlaan",,True,midwest-west,52.165233788188544,4.47061159918759,township_centroid_jitter,Leiden (2313),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2313
place::2314::leiden,2314,Leiden,Leiden,Zuid-Holland,1,"Leiden-zuidoost tussen Roomburgerweg en Hoge Rijndijk, Waardeiland, Meerburg-Rivierenwijk",,True,midwest-west,52.17130183491012,4.48874654601702,township_centroid_jitter,Leiden (2314),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2314
place::2315::leiden,2315,Leiden,Leiden,Zuid-Holland,1,"Leiden-noordoost omgeving Lage Rijndijk/Sumatrastraat, De Kooi,",,True,midwest-west,52.16369035579896,4.5031604223017165,township_centroid_jitter,Leiden (2315),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2315
place::2316::leiden,2316,Leiden,Leiden,Zuid-Holland,1,"Leiden ten noorden van Herensingel / Maresingel (wijk Nieuw Leyden; omgeving Willem de Zwijgerlaan, Groenoord, Noorderkwartier)",,True,midwest-west,52.14541602045901,4.502504429011009,township_centroid_jitter,Leiden (2316),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2316
place::2317::leiden,2317,Leiden,Leiden,Zuid-Holland,1,"Merenwijk ten zuidoosten van de Broekweg (Slaaghwijk, Zijlwijk, Merenwijk-centrum)",,True,midwest-west,52.16263920942346,4.470216410521579,township_centroid_jitter,Leiden (2317),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2317
place::2318::leiden,2318,Leiden,Leiden,Zuid-Holland,1,"Merenwijk ten noordwesten van de Broekweg (Leedewijk, omg. Veluwemeerlaan) en bedrijventerrein Flevoweg",,True,midwest-west,52.14125675063167,4.480553682540735,township_centroid_jitter,Leiden (2318),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2318
place::2321::leiden,2321,Leiden,Leiden,Zuid-Holland,1,"Leiden-zuidwest tussen Churchilllaan en spoorlijn naar Lammenschans (letterkundigenbuurt), en zuidelijk deel Lammenschansweg",,True,midwest-west,52.15119053820317,4.498443706014718,township_centroid_jitter,Leiden (2321),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2321
place::2322::leiden,2322,Leiden,Leiden,Zuid-Holland,1,buitengebied park Cronesteyn,,True,midwest-west,52.138528826846134,4.4959493458666575,township_centroid_jitter,Leiden (2322),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2322
place::2323::leiden,2323,Leiden,Leiden,Zuid-Holland,1,"buitengebied Vlietweg, Hofvlietweg, Oostvlietpolder",,True,midwest-west,52.14575900012363,4.497493544084087,township_centroid_jitter,Leiden (2323),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2323
place::2324::leiden,2324,Leiden,Leiden,Zuid-Holland,1,"Leiden-zuidwest tussen Churchillaan en Korte Vliet: componistenbuurt, Fortuinwijk",,True,midwest-west,52.13996634221557,4.476261254469437,township_centroid_jitter,Leiden (2324),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2324
place::2331::leiden,2331,Leiden,Leiden,Zuid-Holland,1,Stevenshof,,True,midwest-west,52.163501791372965,4.468523498125622,township_centroid_jitter,Leiden (2331),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2331
place::2332::leiden,2332,Leiden,Leiden,Zuid-Holland,1,"Hoge Mors, Lage Mors, omgeving Haagse Schouwweg",,True,midwest-west,52.1448660356767,4.486693986410156,township_centroid_jitter,Leiden (2332),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2332
place::2333::leiden,2333,Leiden,Leiden,Zuid-Holland,1,"omgeving Wassenaarseweg: Vogelwijk, Leeuwenhoek (academisch ziekenhuis en universiteitsterrein),",,True,midwest-west,52.15949950975819,4.496493345420621,township_centroid_jitter,Leiden (2333),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2333
place::2334::leiden,2334,Leiden,Leiden,Zuid-Holland,1,Houtkwartier (tussen Rijnsburgerweg en Oegstgeesterweg),,True,midwest-west,52.17104601763445,4.487248704143527,township_centroid_jitter,Leiden (2334),Leiden · Zuid-Holland,place_point,Leiden | Leiden | 2334
place::2351::leiderdorp,2351,Leiderdorp,Leiderdorp,Zuid-Holland,2,Leiderdorp: Oranjewijk (=omgeving Hoogmadeseweg / Achthovenerweg); Doeskwartier,,True,midwest-west,52.15309567038276,4.528490777124281,township_centroid_jitter,Leiderdorp (2351),Leiderdorp · Zuid-Holland,place_point,Leiderdorp | Leiderdorp | 2351
place::2352::leiderdorp,2352,Leiderdorp,Leiderdorp,Zuid-Holland,1,"tussen Engelendaal en Oude Rijn / Zijl: Zijlkwartier, omgeving Laan van Ouderzorg, bedrijventerrein De Baanderij, De Houtkamp, Vogelwijk, De Schansen",,True,midwest-west,52.14672547320652,4.532766953742101,township_centroid_jitter,Leiderdorp (2352),Leiderdorp · Zuid-Holland,place_point,Leiderdorp | Leiderdorp | 2352
place::2353::leiderdorp,2353,Leiderdorp,Leiderdorp,Zuid-Holland,1,"ten noordoosten van Engelendaal: Winkelhof, Voorhof, Binnenhof, Buitenhof, Leyhof, Boterhuispolder: omg. Nieuwe Weg, De Bloemerd, Elisabethhof",,True,midwest-west,52.15463315364066,4.528776538676922,township_centroid_jitter,Leiderdorp (2353),Leiderdorp · Zuid-Holland,place_point,Leiderdorp | Leiderdorp | 2353
place::2261::leidschendam,2261,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,1,"Park Veursehout, De Zijde",,False,,52.09863415423996,4.429224609671216,township_centroid_jitter,Leidschendam (2261),Leidschendam-Voorburg · Zuid-Holland,place_point,Leidschendam | Leidschendam-Voorburg | 2261
place::2262::leidschendam,2262,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,1,Leidsenhage,,False,,52.10462553652183,4.412904897226876,township_centroid_jitter,Leidschendam (2262),Leidschendam-Voorburg · Zuid-Holland,place_point,Leidschendam | Leidschendam-Voorburg | 2262
place::2263::leidschendam,2263,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,1,"De Heuvel, Amstelwijk, Duivenvoorde, Prinsenhof,",,False,,52.07616205889573,4.423702528904033,township_centroid_jitter,Leidschendam (2263),Leidschendam-Voorburg · Zuid-Holland,place_point,Leidschendam | Leidschendam-Voorburg | 2263
place::2264::leidschendam,2264,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,1,"t Lien, Raadhuiskwartier, Verzetsheldenwijk, Voorburg Oud,",,False,,52.09116351387485,4.405441248541756,township_centroid_jitter,Leidschendam (2264),Leidschendam-Voorburg · Zuid-Holland,place_point,Leidschendam | Leidschendam-Voorburg | 2264
place::2265::leidschendam,2265,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,1,"Klein Plaspoelpolder, Damcentrum, De Rietvink",,False,,52.09288899247497,4.40744610843045,township_centroid_jitter,Leidschendam (2265),Leidschendam-Voorburg · Zuid-Holland,place_point,Leidschendam | Leidschendam-Voorburg | 2265
place::2266::leidschendam,2266,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,3,"Hofpolder; recreatiegebied Vlietland, Leidschendam-Zuid, Zeeheldenwijk",,False,,52.074983393714554,4.417540277450069,township_centroid_jitter,Leidschendam (2266),Leidschendam-Voorburg · Zuid-Holland,place_point,Leidschendam | Leidschendam-Voorburg | 2266
place::2267::leidschendam,2267,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,1,"Vlietbuurt, Park Leeuwenbergh",,False,,52.09854856663826,4.429924806194339,township_centroid_jitter,Leidschendam (2267),Leidschendam-Voorburg · Zuid-Holland,place_point,Leidschendam | Leidschendam-Voorburg | 2267
place::2271::voorburg,2271,Voorburg,Leidschendam-Voorburg,Zuid-Holland,1,Voorburg-zuidoost (oud-Voorburg: omgeving Parkweg),,False,,52.103375501068946,4.434425995370751,township_centroid_jitter,Voorburg (2271),Leidschendam-Voorburg · Zuid-Holland,place_point,Voorburg | Leidschendam-Voorburg | 2271
place::2272::voorburg,2272,Voorburg,Leidschendam-Voorburg,Zuid-Holland,1,"Voorburg-noord: Essesteijn, omgeving Rodelaan en Oosteinde",,False,,52.07649546983382,4.4337884016999904,township_centroid_jitter,Voorburg (2272),Leidschendam-Voorburg · Zuid-Holland,place_point,Voorburg | Leidschendam-Voorburg | 2272
place::2273::voorburg,2273,Voorburg,Leidschendam-Voorburg,Zuid-Holland,1,Voorburgh-centrum-noord: 't Loo,,False,,52.079199481974186,4.421637295611336,township_centroid_jitter,Voorburg (2273),Leidschendam-Voorburg · Zuid-Holland,place_point,Voorburg | Leidschendam-Voorburg | 2273
place::2274::voorburg,2274,Voorburg,Leidschendam-Voorburg,Zuid-Holland,1,Voorburg-centrum-zuid (omgeving Koningin Wilhelminalaan en Laan van Nieuw Oosteinde),,False,,52.09263629521619,4.438953755087366,township_centroid_jitter,Voorburg (2274),Leidschendam-Voorburg · Zuid-Holland,place_point,Voorburg | Leidschendam-Voorburg | 2274
place::2275::voorburg,2275,Voorburg,Leidschendam-Voorburg,Zuid-Holland,1,Voorburg-zuid (omgeving Prinses Mariannelaan),,False,,52.10397833622024,4.4251289883970815,township_centroid_jitter,Voorburg (2275),Leidschendam-Voorburg · Zuid-Holland,place_point,Voorburg | Leidschendam-Voorburg | 2275
place::2161::lisse,2161,Lisse,Lisse,Zuid-Holland,3,Lisse-centrum; Meerzicht,1.0,True,midwest-west,52.25677123,4.554066025,linked_water_average,Lisse (2161),Lisse · Zuid-Holland,place_point,Lisse | Lisse | 2161
place::2162::lisse,2162,Lisse,Lisse,Zuid-Holland,1,"Lisse-zuid: Poelpolder, Lisse Rond",,True,midwest-west,52.273081500577234,4.553779463104257,township_centroid_jitter,Lisse (2162),Lisse · Zuid-Holland,place_point,Lisse | Lisse | 2162
place::2163::lisse,2163,Lisse,Lisse,Zuid-Holland,1,"Lisse-noord: Meerenburgh, De Blinkerd",,True,midwest-west,52.254445701480854,4.563322076168434,township_centroid_jitter,Lisse (2163),Lisse · Zuid-Holland,place_point,Lisse | Lisse | 2163
